Tract ID,County,Estimate!!Total,Year
4505.01,Alameda,3187,2011
4505.02,Alameda,4823,2011
4506.01,Alameda,3008,2011
4506.02,Alameda,8602,2011
4506.03,Alameda,4701,2011
4506.04,Alameda,4586,2011
4506.05,Alameda,3891,2011
4506.06,Alameda,5770,2011
4506.07,Alameda,4673,2011
4507.01,Alameda,7929,2011
4507.41,Alameda,4651,2011
4507.42,Alameda,4584,2011
4507.43,Alameda,5420,2011
4507.44,Alameda,4469,2011
4507.45,Alameda,5608,2011
4507.46,Alameda,3031,2011
4507.50,Alameda,3031,2011
4507.51,Alameda,1628,2011
4507.52,Alameda,4998,2011
4511.01,Alameda,6710,2011
4511.02,Alameda,4059,2011
4512.01,Alameda,6938,2011
4512.02,Alameda,3753,2011
4513,Alameda,6235,2011
4514.01,Alameda,5927,2011
4514.03,Alameda,2307,2011
4514.04,Alameda,6258,2011
4515.01,Alameda,4480,2011
4515.03,Alameda,5315,2011
4515.04,Alameda,1630,2011
4515.05,Alameda,3121,2011
4515.06,Alameda,3044,2011
4516.01,Alameda,4649,2011
4516.02,Alameda,5871,2011
4517.01,Alameda,3107,2011
4517.03,Alameda,4002,2011
4517.04,Alameda,4128,2011
9819,Alameda,37,2011
9820,Alameda,63,2011
9832,Alameda,376,2011
9900,Alameda,0,2011
3010,Contra Costa,3256,2011
3020.05,Contra Costa,5868,2011
3020.06,Contra Costa,3741,2011
3020.07,Contra Costa,6149,2011
3020.08,Contra Costa,7639,2011
3020.09,Contra Costa,5490,2011
3020.10,Contra Costa,10210,2011
3031.02,Contra Costa,7121,2011
3031.03,Contra Costa,8994,2011
3032.01,Contra Costa,10235,2011
3032.02,Contra Costa,7076,2011
3032.03,Contra Costa,7792,2011
3032.04,Contra Costa,4613,2011
3032.05,Contra Costa,7238,2011
3040.01,Contra Costa,3475,2011
3040.02,Contra Costa,1353,2011
3040.03,Contra Costa,3818,2011
3040.04,Contra Costa,3803,2011
3040.05,Contra Costa,6005,2011
3050,Contra Costa,5874,2011
3060.02,Contra Costa,3077,2011
3060.03,Contra Costa,5468,2011
3060.04,Contra Costa,3081,2011
3071.01,Contra Costa,4187,2011
3071.02,Contra Costa,4761,2011
3072.01,Contra Costa,3049,2011
3072.02,Contra Costa,4032,2011
3072.04,Contra Costa,4063,2011
3072.05,Contra Costa,6435,2011
3080.01,Contra Costa,7276,2011
3080.02,Contra Costa,4119,2011
3090,Contra Costa,2291,2011
3100,Contra Costa,5736,2011
3110,Contra Costa,5118,2011
3120,Contra Costa,2375,2011
3131.01,Contra Costa,7281,2011
3131.02,Contra Costa,4004,2011
3131.03,Contra Costa,7494,2011
3132.03,Contra Costa,3441,2011
3132.04,Contra Costa,5124,2011
3132.05,Contra Costa,1922,2011
3132.06,Contra Costa,6538,2011
3141.02,Contra Costa,6011,2011
3141.03,Contra Costa,5407,2011
3141.04,Contra Costa,7667,2011
3142,Contra Costa,6779,2011
3150,Contra Costa,3340,2011
3160,Contra Costa,1674,2011
3170,Contra Costa,2089,2011
3180,Contra Costa,3115,2011
3190,Contra Costa,7001,2011
3200.01,Contra Costa,3746,2011
3200.03,Contra Costa,2655,2011
3200.04,Contra Costa,6200,2011
3211.01,Contra Costa,6407,2011
3211.02,Contra Costa,6703,2011
3211.03,Contra Costa,4493,2011
3212,Contra Costa,5567,2011
3220,Contra Costa,6349,2011
3230,Contra Costa,4486,2011
3240.01,Contra Costa,4653,2011
3240.02,Contra Costa,5065,2011
3250,Contra Costa,5635,2011
3260,Contra Costa,3557,2011
3270,Contra Costa,6966,2011
3280,Contra Costa,2320,2011
3290,Contra Costa,6418,2011
3300,Contra Costa,5790,2011
3310,Contra Costa,6487,2011
3320,Contra Costa,8078,2011
3331.01,Contra Costa,4044,2011
3331.02,Contra Costa,4263,2011
3332,Contra Costa,6145,2011
3340.01,Contra Costa,3734,2011
3340.04,Contra Costa,7326,2011
3340.06,Contra Costa,5008,2011
3342,Contra Costa,7091,2011
3350,Contra Costa,3705,2011
3361.01,Contra Costa,4424,2011
3361.02,Contra Costa,7045,2011
3362.01,Contra Costa,3800,2011
3362.02,Contra Costa,5739,2011
3371,Contra Costa,3263,2011
3372,Contra Costa,7031,2011
3373,Contra Costa,6147,2011
3381.01,Contra Costa,4264,2011
3381.02,Contra Costa,3964,2011
3382.01,Contra Costa,3635,2011
3382.03,Contra Costa,4956,2011
3382.04,Contra Costa,5393,2011
3383.01,Contra Costa,2742,2011
3383.02,Contra Costa,5691,2011
3390.01,Contra Costa,3323,2011
3390.02,Contra Costa,5280,2011
3400.01,Contra Costa,5325,2011
3400.02,Contra Costa,7173,2011
3410,Contra Costa,4598,2011
3430.01,Contra Costa,4966,2011
3430.02,Contra Costa,4836,2011
3430.03,Contra Costa,3893,2011
3451.01,Contra Costa,5576,2011
3451.02,Contra Costa,3954,2011
3451.03,Contra Costa,5378,2011
3451.05,Contra Costa,6329,2011
3451.08,Contra Costa,7065,2011
3451.11,Contra Costa,5613,2011
3451.12,Contra Costa,5816,2011
3451.13,Contra Costa,4316,2011
3451.14,Contra Costa,6086,2011
3451.15,Contra Costa,5210,2011
3451.16,Contra Costa,3158,2011
3452.02,Contra Costa,7899,2011
3452.03,Contra Costa,6441,2011
3452.04,Contra Costa,3641,2011
3461.01,Contra Costa,3395,2011
3461.02,Contra Costa,5824,2011
3462.01,Contra Costa,7597,2011
3462.03,Contra Costa,3786,2011
3462.04,Contra Costa,7051,2011
3470,Contra Costa,6041,2011
3480,Contra Costa,4593,2011
3490,Contra Costa,4601,2011
3500,Contra Costa,5607,2011
3511.01,Contra Costa,2489,2011
3511.02,Contra Costa,3754,2011
3511.03,Contra Costa,2047,2011
3512,Contra Costa,5889,2011
3521.01,Contra Costa,3807,2011
3521.02,Contra Costa,5054,2011
3522.01,Contra Costa,5624,2011
3522.02,Contra Costa,2305,2011
3530.01,Contra Costa,3597,2011
3530.02,Contra Costa,4175,2011
3540.01,Contra Costa,1660,2011
3540.02,Contra Costa,6237,2011
3551.07,Contra Costa,4513,2011
3551.08,Contra Costa,12277,2011
3551.09,Contra Costa,7038,2011
3551.10,Contra Costa,4579,2011
3551.11,Contra Costa,7004,2011
3551.12,Contra Costa,5342,2011
3551.13,Contra Costa,4637,2011
3551.14,Contra Costa,10752,2011
3551.15,Contra Costa,4501,2011
3551.16,Contra Costa,4722,2011
3551.17,Contra Costa,6839,2011
3552,Contra Costa,6094,2011
3553.01,Contra Costa,7711,2011
3553.02,Contra Costa,3660,2011
3553.04,Contra Costa,7601,2011
3553.06,Contra Costa,4826,2011
3560.01,Contra Costa,4064,2011
3560.02,Contra Costa,5513,2011
3570,Contra Costa,2964,2011
3580,Contra Costa,5106,2011
3591.02,Contra Costa,5271,2011
3591.03,Contra Costa,4760,2011
3591.04,Contra Costa,2027,2011
3591.05,Contra Costa,4572,2011
3592.02,Contra Costa,6454,2011
3592.03,Contra Costa,6802,2011
3592.04,Contra Costa,4568,2011
3601.01,Contra Costa,4957,2011
3601.02,Contra Costa,4415,2011
3602,Contra Costa,4348,2011
3610,Contra Costa,4576,2011
3620,Contra Costa,2668,2011
3630,Contra Costa,7659,2011
3640.02,Contra Costa,5108,2011
3650.02,Contra Costa,5024,2011
3650.03,Contra Costa,4757,2011
3660.01,Contra Costa,4398,2011
3660.02,Contra Costa,5914,2011
3671,Contra Costa,5293,2011
3672,Contra Costa,4962,2011
3680.01,Contra Costa,4840,2011
3680.02,Contra Costa,3291,2011
3690.01,Contra Costa,6615,2011
3690.02,Contra Costa,2756,2011
3700,Contra Costa,3423,2011
3710,Contra Costa,4952,2011
3720,Contra Costa,7035,2011
3730,Contra Costa,4568,2011
3740,Contra Costa,5118,2011
3750,Contra Costa,4766,2011
3760,Contra Costa,5830,2011
3770,Contra Costa,6934,2011
3780,Contra Costa,3093,2011
3790,Contra Costa,5667,2011
3800,Contra Costa,5353,2011
3810,Contra Costa,5929,2011
3820,Contra Costa,6325,2011
3830,Contra Costa,4715,2011
3840,Contra Costa,4027,2011
3851,Contra Costa,2470,2011
3852,Contra Costa,1233,2011
3860,Contra Costa,3053,2011
3870,Contra Costa,2601,2011
3880,Contra Costa,2687,2011
3891,Contra Costa,2128,2011
3892,Contra Costa,1710,2011
3901,Contra Costa,2297,2011
3902,Contra Costa,1749,2011
3910,Contra Costa,2555,2011
3920,Contra Costa,2455,2011
3922,Contra Costa,11077,2011
3923,Contra Costa,2590,2011
9900,Contra Costa,0,2011
1011,Marin,2892,2011
1012,Marin,2411,2011
1021,Marin,2391,2011
1022.02,Marin,5900,2011
1022.03,Marin,4454,2011
1031,Marin,7267,2011
1032,Marin,6253,2011
1041.01,Marin,7645,2011
1041.02,Marin,5159,2011
1042,Marin,5719,2011
1043,Marin,1405,2011
1050,Marin,5990,2011
1060.01,Marin,4042,2011
1060.02,Marin,5706,2011
1070,Marin,5909,2011
1081,Marin,6645,2011
1082,Marin,6760,2011
1090.01,Marin,3806,2011
1090.02,Marin,4162,2011
1101,Marin,5737,2011
1102,Marin,5714,2011
1110,Marin,5470,2011
1121,Marin,4363,2011
1122.01,Marin,7457,2011
1122.02,Marin,3530,2011
1130,Marin,4179,2011
1141,Marin,5364,2011
1142,Marin,2749,2011
1150,Marin,7534,2011
1160,Marin,2871,2011
1170,Marin,4309,2011
1181,Marin,2079,2011
1191,Marin,4570,2011
1192.01,Marin,3413,2011
1192.02,Marin,3399,2011
1200,Marin,5974,2011
1211,Marin,5252,2011
1212,Marin,6811,2011
1220,Marin,4214,2011
1230,Marin,2144,2011
1241,Marin,5442,2011
1242,Marin,5860,2011
1250,Marin,4396,2011
1261,Marin,5974,2011
1262,Marin,4364,2011
1270,Marin,4213,2011
1281,Marin,6309,2011
1282,Marin,4483,2011
1290,Marin,2404,2011
1302.01,Marin,3650,2011
1302.02,Marin,4010,2011
1311,Marin,982,2011
1321,Marin,1636,2011
1322,Marin,1991,2011
1330,Marin,3303,2011
9901,Marin,0,2011
2002.01,Napa,3302,2011
2002.02,Napa,2928,2011
2002.03,Napa,2564,2011
2003.01,Napa,4885,2011
2003.02,Napa,2895,2011
2004,Napa,3177,2011
2005.01,Napa,5690,2011
2005.03,Napa,1735,2011
2005.04,Napa,6981,2011
2005.05,Napa,2445,2011
2006.01,Napa,5066,2011
2006.02,Napa,4345,2011
2007.03,Napa,2917,2011
2007.04,Napa,4593,2011
2007.05,Napa,3155,2011
2007.06,Napa,3039,2011
2007.07,Napa,3283,2011
2008.02,Napa,5123,2011
2008.03,Napa,1836,2011
2008.04,Napa,5647,2011
2009,Napa,1114,2011
2010.03,Napa,3842,2011
2010.04,Napa,5916,2011
2010.05,Napa,2695,2011
2010.06,Napa,3236,2011
2010.07,Napa,3696,2011
2011.01,Napa,1785,2011
2011.02,Napa,1772,2011
2012,Napa,4482,2011
2013,Napa,2943,2011
2014.01,Napa,3102,2011
2014.02,Napa,2994,2011
2014.03,Napa,827,2011
2015,Napa,1993,2011
2016.01,Napa,2470,2011
2016.02,Napa,3368,2011
2017,Napa,5344,2011
2018,Napa,1821,2011
2019,Napa,1212,2011
2020,Napa,5159,2011
101,San Francisco,3851,2011
102,San Francisco,4128,2011
103,San Francisco,4254,2011
104,San Francisco,4531,2011
105,San Francisco,2495,2011
106,San Francisco,3963,2011
107,San Francisco,5752,2011
108,San Francisco,4819,2011
109,San Francisco,4564,2011
110,San Francisco,5551,2011
111,San Francisco,5146,2011
112,San Francisco,3333,2011
113,San Francisco,3331,2011
117,San Francisco,1422,2011
118,San Francisco,1724,2011
119.01,San Francisco,2248,2011
119.02,San Francisco,2628,2011
120,San Francisco,3364,2011
121,San Francisco,3316,2011
122.01,San Francisco,4324,2011
122.02,San Francisco,2507,2011
123.01,San Francisco,1944,2011
123.02,San Francisco,2179,2011
124.01,San Francisco,4343,2011
124.02,San Francisco,3175,2011
125.01,San Francisco,3259,2011
125.02,San Francisco,3433,2011
126.01,San Francisco,2290,2011
126.02,San Francisco,2617,2011
127,San Francisco,3293,2011
128,San Francisco,3988,2011
129.01,San Francisco,2517,2011
129.02,San Francisco,3260,2011
130,San Francisco,3619,2011
131.01,San Francisco,3945,2011
131.02,San Francisco,2844,2011
132,San Francisco,4697,2011
133,San Francisco,4082,2011
134,San Francisco,3450,2011
135,San Francisco,2697,2011
151,San Francisco,2108,2011
152,San Francisco,3651,2011
153,San Francisco,2104,2011
154,San Francisco,5547,2011
155,San Francisco,3932,2011
156,San Francisco,2907,2011
157,San Francisco,7673,2011
158.01,San Francisco,3211,2011
158.02,San Francisco,2703,2011
159,San Francisco,4149,2011
160,San Francisco,2363,2011
161,San Francisco,4651,2011
162,San Francisco,2160,2011
163,San Francisco,4661,2011
164,San Francisco,4134,2011
165,San Francisco,5098,2011
166,San Francisco,5109,2011
167,San Francisco,4957,2011
168.01,San Francisco,3166,2011
168.02,San Francisco,3205,2011
169,San Francisco,3226,2011
170,San Francisco,3634,2011
171.01,San Francisco,3463,2011
171.02,San Francisco,3875,2011
176.01,San Francisco,6682,2011
177,San Francisco,1363,2011
178.01,San Francisco,3113,2011
178.02,San Francisco,3896,2011
179.02,San Francisco,2300,2011
180,San Francisco,3395,2011
201,San Francisco,5755,2011
202,San Francisco,5629,2011
203,San Francisco,2945,2011
204.01,San Francisco,2948,2011
204.02,San Francisco,3726,2011
205,San Francisco,2515,2011
206,San Francisco,4619,2011
207,San Francisco,5595,2011
208,San Francisco,6406,2011
209,San Francisco,5002,2011
210,San Francisco,4301,2011
211,San Francisco,4036,2011
212,San Francisco,2966,2011
213,San Francisco,2529,2011
214,San Francisco,3383,2011
215,San Francisco,5316,2011
216,San Francisco,3980,2011
217,San Francisco,3995,2011
218,San Francisco,4186,2011
226,San Francisco,1481,2011
227.02,San Francisco,2235,2011
227.04,San Francisco,3261,2011
228.01,San Francisco,4728,2011
228.02,San Francisco,1859,2011
228.03,San Francisco,5019,2011
229.01,San Francisco,3965,2011
229.02,San Francisco,2617,2011
229.03,San Francisco,2981,2011
230.01,San Francisco,5204,2011
230.03,San Francisco,3872,2011
231.02,San Francisco,3680,2011
231.03,San Francisco,3656,2011
232,San Francisco,4383,2011
233,San Francisco,2940,2011
234,San Francisco,3689,2011
251,San Francisco,3208,2011
252,San Francisco,5520,2011
253,San Francisco,5026,2011
254.01,San Francisco,3609,2011
254.02,San Francisco,3137,2011
254.03,San Francisco,4947,2011
255,San Francisco,8584,2011
256,San Francisco,5735,2011
257.01,San Francisco,4361,2011
257.02,San Francisco,3656,2011
258,San Francisco,2048,2011
259,San Francisco,4398,2011
260.01,San Francisco,5832,2011
260.02,San Francisco,4103,2011
260.03,San Francisco,4441,2011
260.04,San Francisco,4319,2011
261,San Francisco,6582,2011
262,San Francisco,7483,2011
263.01,San Francisco,4411,2011
263.02,San Francisco,4725,2011
263.03,San Francisco,5204,2011
264.01,San Francisco,4186,2011
264.02,San Francisco,4192,2011
264.03,San Francisco,4087,2011
264.04,San Francisco,2708,2011
301.01,San Francisco,4549,2011
301.02,San Francisco,5000,2011
302.01,San Francisco,4231,2011
302.02,San Francisco,4402,2011
303.01,San Francisco,5687,2011
303.02,San Francisco,3773,2011
304,San Francisco,5206,2011
305,San Francisco,3365,2011
306,San Francisco,2041,2011
307,San Francisco,6575,2011
308,San Francisco,5544,2011
309,San Francisco,6560,2011
310,San Francisco,3292,2011
311,San Francisco,6644,2011
312.01,San Francisco,6713,2011
312.02,San Francisco,3088,2011
313.01,San Francisco,4074,2011
313.02,San Francisco,6190,2011
314,San Francisco,6817,2011
326.01,San Francisco,4633,2011
326.02,San Francisco,4630,2011
327,San Francisco,6883,2011
328.01,San Francisco,4007,2011
328.02,San Francisco,3511,2011
329.01,San Francisco,5298,2011
329.02,San Francisco,3782,2011
330,San Francisco,7977,2011
331,San Francisco,4113,2011
332.01,San Francisco,3727,2011
332.03,San Francisco,3332,2011
332.04,San Francisco,3538,2011
351,San Francisco,7897,2011
352.01,San Francisco,5117,2011
352.02,San Francisco,4608,2011
353,San Francisco,7466,2011
354,San Francisco,6413,2011
401,San Francisco,4126,2011
402,San Francisco,5641,2011
426.01,San Francisco,3777,2011
426.02,San Francisco,3642,2011
427,San Francisco,6073,2011
428,San Francisco,2304,2011
451,San Francisco,4651,2011
452,San Francisco,6293,2011
476,San Francisco,5281,2011
477.01,San Francisco,4235,2011
477.02,San Francisco,4065,2011
478.01,San Francisco,4777,2011
478.02,San Francisco,4456,2011
479.01,San Francisco,6525,2011
479.02,San Francisco,3642,2011
601,San Francisco,3035,2011
604,San Francisco,2412,2011
605.02,San Francisco,2755,2011
607,San Francisco,7092,2011
610,San Francisco,3548,2011
611,San Francisco,4429,2011
612,San Francisco,3807,2011
614,San Francisco,5343,2011
615,San Francisco,10755,2011
9802,San Francisco,280,2011
9803,San Francisco,33,2011
9804.01,San Francisco,0,2011
9805.01,San Francisco,557,2011
9806,San Francisco,228,2011
9809,San Francisco,315,2011
9901,San Francisco,0,2011
6001,San Mateo,4715,2011
6002,San Mateo,4684,2011
6003,San Mateo,4289,2011
6004.01,San Mateo,2933,2011
6004.02,San Mateo,5315,2011
6005,San Mateo,7839,2011
6006,San Mateo,4753,2011
6007,San Mateo,7231,2011
6008,San Mateo,6128,2011
6009,San Mateo,3755,2011
6010,San Mateo,6865,2011
6011,San Mateo,5472,2011
6012,San Mateo,5927,2011
6013,San Mateo,7400,2011
6014,San Mateo,6821,2011
6015.01,San Mateo,4572,2011
6015.02,San Mateo,5873,2011
6016.01,San Mateo,2887,2011
6016.03,San Mateo,6135,2011
6016.04,San Mateo,2469,2011
6016.05,San Mateo,5808,2011
6017,San Mateo,4395,2011
6018,San Mateo,6039,2011
6019.01,San Mateo,4469,2011
6019.02,San Mateo,4890,2011
6020,San Mateo,7667,2011
6021,San Mateo,3287,2011
6022,San Mateo,8140,2011
6023,San Mateo,3930,2011
6024,San Mateo,6525,2011
6025,San Mateo,4694,2011
6026,San Mateo,8490,2011
6027,San Mateo,5734,2011
6028,San Mateo,4365,2011
6029,San Mateo,4075,2011
6030,San Mateo,4175,2011
6031,San Mateo,3171,2011
6032,San Mateo,4055,2011
6033,San Mateo,6452,2011
6034,San Mateo,5259,2011
6037,San Mateo,5139,2011
6038.01,San Mateo,3076,2011
6038.02,San Mateo,5249,2011
6039,San Mateo,4753,2011
6040,San Mateo,2916,2011
6041.01,San Mateo,8094,2011
6041.02,San Mateo,2219,2011
6042,San Mateo,3833,2011
6044,San Mateo,4459,2011
6045,San Mateo,3111,2011
6046,San Mateo,2344,2011
6047,San Mateo,2875,2011
6048,San Mateo,5324,2011
6049,San Mateo,3162,2011
6050,San Mateo,7830,2011
6051,San Mateo,2919,2011
6052,San Mateo,3795,2011
6053,San Mateo,4456,2011
6054,San Mateo,6342,2011
6055,San Mateo,4259,2011
6056,San Mateo,5285,2011
6057,San Mateo,5410,2011
6058,San Mateo,2551,2011
6059,San Mateo,6422,2011
6060,San Mateo,4136,2011
6061,San Mateo,4294,2011
6062,San Mateo,7961,2011
6063,San Mateo,3670,2011
6064,San Mateo,4671,2011
6065,San Mateo,3707,2011
6066,San Mateo,3375,2011
6067,San Mateo,2362,2011
6068,San Mateo,3252,2011
6069,San Mateo,2489,2011
6070,San Mateo,3337,2011
6071,San Mateo,2751,2011
6072,San Mateo,4342,2011
6073,San Mateo,3428,2011
6074,San Mateo,4259,2011
6075,San Mateo,3667,2011
6076,San Mateo,3577,2011
6077.01,San Mateo,4355,2011
6077.02,San Mateo,2942,2011
6078,San Mateo,2803,2011
6079,San Mateo,2853,2011
6080.01,San Mateo,3466,2011
6080.02,San Mateo,3316,2011
6080.04,San Mateo,6096,2011
6080.13,San Mateo,3963,2011
6080.23,San Mateo,2452,2011
6081,San Mateo,3709,2011
6082,San Mateo,3708,2011
6083,San Mateo,3423,2011
6084,San Mateo,5321,2011
6085.01,San Mateo,5173,2011
6085.02,San Mateo,2510,2011
6086,San Mateo,4376,2011
6087,San Mateo,6610,2011
6088,San Mateo,5586,2011
6089,San Mateo,6620,2011
6090,San Mateo,2560,2011
6091,San Mateo,1798,2011
6092.01,San Mateo,3726,2011
6092.02,San Mateo,3603,2011
6093,San Mateo,3276,2011
6094,San Mateo,3109,2011
6095,San Mateo,4736,2011
6096.01,San Mateo,2965,2011
6096.02,San Mateo,1540,2011
6096.03,San Mateo,5279,2011
6097,San Mateo,4273,2011
6098,San Mateo,4481,2011
6099,San Mateo,3093,2011
6100,San Mateo,4668,2011
6101,San Mateo,2585,2011
6102.01,San Mateo,5542,2011
6102.02,San Mateo,1996,2011
6102.03,San Mateo,3151,2011
6103.02,San Mateo,2098,2011
6103.03,San Mateo,7142,2011
6103.04,San Mateo,3812,2011
6104,San Mateo,5502,2011
6105,San Mateo,5404,2011
6106.01,San Mateo,5756,2011
6106.02,San Mateo,3431,2011
6107,San Mateo,5815,2011
6108,San Mateo,4632,2011
6109,San Mateo,7321,2011
6110,San Mateo,5418,2011
6111,San Mateo,6056,2011
6112,San Mateo,2830,2011
6113,San Mateo,4420,2011
6114,San Mateo,4067,2011
6115,San Mateo,2816,2011
6116,San Mateo,2121,2011
6117,San Mateo,5470,2011
6118,San Mateo,5031,2011
6119,San Mateo,9904,2011
6120,San Mateo,7156,2011
6121,San Mateo,6804,2011
6125,San Mateo,4276,2011
6126,San Mateo,4013,2011
6127,San Mateo,2054,2011
6128,San Mateo,3428,2011
6129,San Mateo,4467,2011
6130,San Mateo,3591,2011
6132,San Mateo,6737,2011
6133,San Mateo,2633,2011
6134,San Mateo,3299,2011
6135.01,San Mateo,4305,2011
6135.02,San Mateo,5285,2011
6136,San Mateo,5178,2011
6137,San Mateo,8882,2011
6138,San Mateo,4192,2011
6139,San Mateo,6161,2011
6140,San Mateo,5668,2011
9843,San Mateo,0,2011
9901,San Mateo,0,2011
5001,Santa Clara,6033,2011
5002,Santa Clara,5465,2011
5003,Santa Clara,3153,2011
5004,Santa Clara,2497,2011
5005,Santa Clara,5230,2011
5006,Santa Clara,4738,2011
5008,Santa Clara,2238,2011
5009.01,Santa Clara,3316,2011
5009.02,Santa Clara,3951,2011
5010,Santa Clara,4342,2011
5011.01,Santa Clara,3617,2011
5011.02,Santa Clara,4451,2011
5012,Santa Clara,3766,2011
5013,Santa Clara,3895,2011
5014.01,Santa Clara,3101,2011
5014.02,Santa Clara,2513,2011
5015.01,Santa Clara,4517,2011
5015.02,Santa Clara,3695,2011
5016,Santa Clara,5824,2011
5017,Santa Clara,4289,2011
5018,Santa Clara,4878,2011
5019,Santa Clara,4923,2011
5020.01,Santa Clara,5520,2011
5020.02,Santa Clara,5044,2011
5021.01,Santa Clara,4819,2011
5021.02,Santa Clara,6952,2011
5022.01,Santa Clara,6411,2011
5022.02,Santa Clara,2779,2011
5023.01,Santa Clara,2896,2011
5023.02,Santa Clara,3125,2011
5024,Santa Clara,6822,2011
5025,Santa Clara,6186,2011
5026.01,Santa Clara,2638,2011
5026.03,Santa Clara,2628,2011
5026.04,Santa Clara,4191,2011
5027.01,Santa Clara,4405,2011
5027.02,Santa Clara,7949,2011
5028,Santa Clara,4359,2011
5029.01,Santa Clara,6157,2011
5029.02,Santa Clara,7445,2011
5029.03,Santa Clara,4916,2011
5029.06,Santa Clara,4324,2011
5029.07,Santa Clara,3823,2011
5029.08,Santa Clara,6434,2011
5029.09,Santa Clara,5060,2011
5029.10,Santa Clara,3591,2011
5030.01,Santa Clara,3957,2011
5030.02,Santa Clara,3454,2011
5030.03,Santa Clara,5368,2011
5031.05,Santa Clara,2280,2011
5031.08,Santa Clara,7756,2011
5031.10,Santa Clara,4646,2011
5031.11,Santa Clara,5001,2011
5031.12,Santa Clara,3856,2011
5031.13,Santa Clara,5274,2011
5031.15,Santa Clara,5695,2011
5031.16,Santa Clara,5499,2011
5031.17,Santa Clara,3174,2011
5031.18,Santa Clara,5426,2011
5031.21,Santa Clara,4139,2011
5031.22,Santa Clara,2715,2011
5031.23,Santa Clara,3825,2011
5032.04,Santa Clara,7079,2011
5032.07,Santa Clara,4412,2011
5032.08,Santa Clara,3666,2011
5032.10,Santa Clara,4146,2011
5032.11,Santa Clara,4804,2011
5032.12,Santa Clara,4756,2011
5032.13,Santa Clara,4062,2011
5032.14,Santa Clara,6648,2011
5032.17,Santa Clara,4598,2011
5032.18,Santa Clara,4230,2011
5033.04,Santa Clara,6197,2011
5033.05,Santa Clara,5672,2011
5033.06,Santa Clara,3761,2011
5033.12,Santa Clara,3910,2011
5033.13,Santa Clara,4271,2011
5033.15,Santa Clara,8041,2011
5033.21,Santa Clara,4440,2011
5033.22,Santa Clara,3889,2011
5033.23,Santa Clara,5006,2011
5033.24,Santa Clara,3719,2011
5033.25,Santa Clara,4242,2011
5033.26,Santa Clara,6384,2011
5033.27,Santa Clara,4650,2011
5033.29,Santa Clara,3376,2011
5033.30,Santa Clara,7531,2011
5033.31,Santa Clara,3443,2011
5033.32,Santa Clara,5704,2011
5033.33,Santa Clara,4995,2011
5033.34,Santa Clara,9634,2011
5033.36,Santa Clara,3228,2011
5033.37,Santa Clara,3881,2011
5034.01,Santa Clara,4268,2011
5034.02,Santa Clara,4320,2011
5035.04,Santa Clara,6379,2011
5035.06,Santa Clara,5996,2011
5035.07,Santa Clara,1717,2011
5035.08,Santa Clara,5746,2011
5035.09,Santa Clara,4381,2011
5035.10,Santa Clara,6278,2011
5035.11,Santa Clara,3673,2011
5036.01,Santa Clara,3118,2011
